Employe_Id	Boisson_Id	Date
B16336	28	01/11/2022
B77851	15	22/11/2022
Z91269	28	08/11/2022
E80025	20	23/11/2022
O85368	22	27/11/2022
B77851	27	09/11/2022
F69733	3	07/11/2022
H05458	39	18/11/2022
Y45556	33	04/11/2022
F50762	23	01/11/2022
B77851	6	16/11/2022
L47328	20	16/11/2022
P35224	29	27/11/2022
M66769	19	27/11/2022
F93292	23	24/11/2022
Y47307	0	08/11/2022
K78882	3	22/11/2022
Z34962	0	29/11/2022
H05458	27	23/11/2022
P35224	37	14/11/2022
O85368	15	09/11/2022
V28351	26	18/11/2022
W84980	18	20/11/2022
L47328	36	27/11/2022
W84980	20	07/11/2022
U48940	30	09/11/2022
N28315	42	13/11/2022
G22804	14	05/11/2022
Y96988	28	22/11/2022
B46727	20	22/11/2022
B46727	23	16/11/2022
Y45556	19	01/11/2022
V84299	34	18/11/2022
Z27737	23	13/11/2022
E45872	0	11/11/2022
I56295	23	17/11/2022
O00253	6	05/11/2022
Z60347	0	08/11/2022
B46727	2	22/11/2022
Y96988	36	20/11/2022
Q17124	6	16/11/2022
O85368	17	28/11/2022
U18378	0	14/11/2022
N32257	42	27/11/2022
I56295	0	17/11/2022
G65344	38	18/11/2022
A70424	10	08/11/2022
F33683	29	22/11/2022
Z91269	28	04/11/2022
I56295	27	18/11/2022
B77851	20	21/11/2022
E80025	3	20/11/2022
M66769	23	17/11/2022
O00253	37	08/11/2022
M66769	11	27/11/2022
N80181	14	17/11/2022
H59833	18	08/11/2022
O00253	8	10/11/2022
Q48675	29	06/11/2022
Z91269	27	20/11/2022
V02493	1	26/11/2022
Y96988	21	14/11/2022
N22929	36	22/11/2022
W84980	36	03/11/2022
U18378	35	09/11/2022
W48418	28	01/11/2022
H59833	29	21/11/2022
W48418	27	29/11/2022
M12306	22	16/11/2022
W48418	31	07/11/2022
J67582	35	06/11/2022
M12306	20	28/11/2022
H59833	26	01/11/2022
W84980	25	15/11/2022
Z34962	26	13/11/2022
K35006	28	29/11/2022
R97867	23	15/11/2022
L91848	27	04/11/2022
F16023	19	20/11/2022
I09813	18	08/11/2022
A70424	20	13/11/2022
F33683	31	05/11/2022
Q86815	11	09/11/2022
H48167	37	22/11/2022
W48418	28	17/11/2022
H05458	16	16/11/2022
L47328	3	23/11/2022
F47721	38	20/11/2022
D78946	29	05/11/2022
N80181	21	04/11/2022
B16336	25	12/11/2022
Y48318	24	21/11/2022
M66769	22	07/11/2022
Z34962	19	20/11/2022
V02493	13	24/11/2022
J28942	28	05/11/2022
V02493	0	27/11/2022
F33683	24	18/11/2022
W48418	9	05/11/2022
Z60347	22	18/11/2022
J67582	43	06/11/2022
V84299	29	28/11/2022
Y75396	29	04/11/2022
E80025	26	06/11/2022
W84980	23	15/11/2022
U61799	7	11/11/2022
H05458	24	15/11/2022
Y75396	27	20/11/2022
L91848	9	14/11/2022
C00234	25	10/11/2022
J28942	24	25/11/2022
N80181	19	14/11/2022
F69733	39	13/11/2022
I09813	17	10/11/2022
Q17124	2	26/11/2022
V84299	17	16/11/2022
Q48675	27	01/11/2022
F33683	31	07/11/2022
L95633	25	19/11/2022
Z34962	21	17/11/2022
A70424	15	12/11/2022
A70424	39	25/11/2022
O18047	2	06/11/2022
J67582	27	17/11/2022
P35224	15	10/11/2022
F16023	28	21/11/2022
Q17124	1	14/11/2022
H05458	25	10/11/2022
V69700	28	03/11/2022
Y48318	7	21/11/2022
K24786	23	28/11/2022
N32257	20	09/11/2022
V90078	23	11/11/2022
F47721	25	16/11/2022
L47328	30	02/11/2022
S92802	23	04/11/2022
I09813	20	14/11/2022
J28942	28	24/11/2022
N80181	20	29/11/2022
P35224	27	29/11/2022
Z27737	41	06/11/2022
C00234	39	21/11/2022
B77851	9	09/11/2022
L97294	21	04/11/2022
Z53323	18	19/11/2022
G65344	0	28/11/2022
B16336	23	11/11/2022
Z34962	29	18/11/2022
V90078	17	19/11/2022
I29058	21	14/11/2022
F82217	18	05/11/2022
H48167	7	12/11/2022
B77851	3	03/11/2022
L95633	23	07/11/2022
C70945	12	18/11/2022
O85368	20	11/11/2022
R97867	11	04/11/2022
F82217	3	04/11/2022
L97294	25	12/11/2022
U18378	29	29/11/2022
Y75396	23	08/11/2022
M12306	28	13/11/2022
O18047	20	12/11/2022
I56295	29	19/11/2022
L95633	12	15/11/2022
L91848	0	29/11/2022
B16336	28	27/11/2022
F50762	21	11/11/2022
H48167	28	22/11/2022
E45872	28	21/11/2022
K24786	23	22/11/2022
P35224	29	24/11/2022
Q17124	33	14/11/2022
N61159	39	17/11/2022
G22804	23	20/11/2022
C00234	20	26/11/2022
G22804	39	15/11/2022
Q86815	35	05/11/2022
I56295	23	15/11/2022
U18378	24	17/11/2022
V90078	0	07/11/2022
Z27737	3	04/11/2022
G95624	29	09/11/2022
Y45556	24	18/11/2022
G22804	9	15/11/2022
C00234	31	09/11/2022
Y75396	21	16/11/2022
Q48675	16	17/11/2022
Q86815	6	15/11/2022
U18378	39	06/11/2022
U61799	7	12/11/2022
R97867	21	16/11/2022
V90078	39	10/11/2022
Z60347	30	26/11/2022
V90078	24	28/11/2022
K78882	20	27/11/2022
L97294	22	03/11/2022
Y48318	29	01/11/2022
Z53323	21	17/11/2022
Y96988	17	27/11/2022
F33683	1	19/11/2022
U61799	29	23/11/2022
K24786	25	29/11/2022
U18378	20	11/11/2022
W84980	19	06/11/2022
H48167	29	12/11/2022
Z60347	3	06/11/2022
G82993	20	07/11/2022
S92802	24	13/11/2022
L91848	28	03/11/2022
F47721	16	12/11/2022
Z86263	15	25/11/2022
E80025	21	25/11/2022
U61799	28	26/11/2022
N61159	18	06/11/2022
B46727	28	08/11/2022
G22804	28	03/11/2022
S92802	34	24/11/2022
V84299	18	04/11/2022
Q17124	24	21/11/2022
W48418	20	20/11/2022
N32257	39	25/11/2022
N61159	34	09/11/2022
N32257	15	22/11/2022
N28315	3	18/11/2022
J28942	32	14/11/2022
J67582	20	13/11/2022
S92802	23	10/11/2022
U61799	28	07/11/2022
N80181	10	12/11/2022
I29058	27	03/11/2022
O85368	6	04/11/2022
V90078	19	25/11/2022
M12306	39	11/11/2022
L91848	18	24/11/2022
Y45556	32	12/11/2022
A70424	3	11/11/2022
G65344	42	15/11/2022
Z53323	2	09/11/2022
G65344	0	06/11/2022
A70424	27	05/11/2022
H05458	16	26/11/2022
U48940	23	16/11/2022
V84299	29	28/11/2022
W48418	7	27/11/2022
O85368	23	06/11/2022
N22929	17	26/11/2022
K35006	24	08/11/2022
L97294	1	08/11/2022
H48167	0	19/11/2022
B46727	33	06/11/2022
Y48318	22	08/11/2022
P35224	34	06/11/2022
I46489	19	16/11/2022
I56295	14	27/11/2022
V90078	20	24/11/2022
N32257	28	11/11/2022
F33683	23	07/11/2022
D78946	24	06/11/2022
I56295	29	12/11/2022
M66769	0	16/11/2022
Z27737	3	09/11/2022
Z27737	0	19/11/2022
K78882	24	25/11/2022
F16023	28	16/11/2022
F33683	38	05/11/2022
V02493	26	22/11/2022
Y48318	39	15/11/2022
Q48675	23	01/11/2022
K35006	29	10/11/2022
C00234	2	06/11/2022
I56295	2	29/11/2022
Q17124	11	03/11/2022
H48167	19	04/11/2022
S92802	29	21/11/2022
M66769	25	29/11/2022
I46489	28	03/11/2022
Z27737	32	07/11/2022
L97294	22	19/11/2022
B77851	34	10/11/2022
P35224	11	18/11/2022
Y45556	27	10/11/2022
L47328	24	07/11/2022
Z53323	36	22/11/2022
F33683	34	01/11/2022
B16336	20	13/11/2022
E80025	25	12/11/2022
P35224	29	26/11/2022
N80181	29	09/11/2022
N28315	17	16/11/2022
L91848	24	21/11/2022
V69700	29	15/11/2022
K78882	19	16/11/2022
F16023	7	27/11/2022
M12306	19	20/11/2022
V84299	18	12/11/2022
J67582	3	01/11/2022
I46489	33	16/11/2022
F69733	15	24/11/2022
Y75396	0	03/11/2022
A70424	24	20/11/2022
G82993	0	01/11/2022
M66769	35	22/11/2022
E80025	20	29/11/2022
S92802	43	29/11/2022
U48940	3	09/11/2022
Y47307	24	26/11/2022
Z27737	18	18/11/2022
F69733	1	06/11/2022
M66769	22	10/11/2022
N61159	30	29/11/2022
I29058	21	06/11/2022
L47328	17	06/11/2022
Z34962	19	06/11/2022
S92802	27	02/11/2022
R97867	34	28/11/2022
G22804	28	25/11/2022
F50762	3	12/11/2022
L91848	39	17/11/2022
O18047	22	21/11/2022
H59833	29	20/11/2022
N61159	26	01/11/2022
F50762	22	05/11/2022
C70945	25	09/11/2022
Y75396	10	10/11/2022
Q86815	19	16/11/2022
E80025	23	24/11/2022
G65344	41	03/11/2022
M66769	0	11/11/2022
M12306	35	22/11/2022
N80181	19	24/11/2022
A70424	28	29/11/2022
Z91269	28	23/11/2022
N32257	1	12/11/2022
Y48318	20	01/11/2022
G82993	29	27/11/2022
L47328	15	21/11/2022
V02493	27	22/11/2022
U61799	21	03/11/2022
I29058	3	04/11/2022
C70945	3	23/11/2022
L95633	40	12/11/2022
P35224	3	25/11/2022
U48940	21	17/11/2022
I29058	10	07/11/2022
L47328	0	03/11/2022
Y47307	0	19/11/2022
W48418	22	12/11/2022
N61159	25	16/11/2022
H59833	21	23/11/2022
Z86263	9	25/11/2022
Z34962	21	18/11/2022
U61799	19	28/11/2022
B46727	21	03/11/2022
J28942	17	14/11/2022
F33683	23	27/11/2022
Q17124	23	23/11/2022
O18047	7	29/11/2022
I46489	3	10/11/2022
B77851	30	07/11/2022
U48940	3	03/11/2022
Z60347	32	11/11/2022
A70424	20	12/11/2022
H48167	23	18/11/2022
O18047	41	21/11/2022
K35006	43	19/11/2022
Z27737	34	04/11/2022
V90078	26	29/11/2022
Y47307	28	26/11/2022
N22929	29	03/11/2022
J28942	28	04/11/2022
Z91269	26	17/11/2022
Y45556	3	10/11/2022
N80181	28	24/11/2022
H48167	18	05/11/2022
Q86815	16	20/11/2022
Y96988	38	13/11/2022
F82217	22	07/11/2022
U48940	27	28/11/2022
R19192	19	09/11/2022
I46489	20	16/11/2022
L97294	6	27/11/2022
L47328	8	07/11/2022
L95633	24	04/11/2022
W84980	23	07/11/2022
Y75396	28	05/11/2022
Z27737	29	16/11/2022
L91848	22	24/11/2022
V84299	34	03/11/2022
Q48675	23	29/11/2022
N22929	33	17/11/2022
G82993	21	22/11/2022
I29058	20	09/11/2022
Q86815	28	03/11/2022
R97867	26	22/11/2022
F69733	20	23/11/2022
G95624	33	10/11/2022
Y48318	19	13/11/2022
G22804	23	17/11/2022
E80025	31	29/11/2022
F82217	28	18/11/2022
C70945	34	29/11/2022
Z91269	21	24/11/2022
O00253	18	18/11/2022
O00253	1	28/11/2022
V84299	8	19/11/2022
I46489	1	13/11/2022
Y48318	3	02/11/2022
E45872	32	13/11/2022
Q86815	28	15/11/2022
J67582	36	17/11/2022
N61159	20	20/11/2022
V90078	0	07/11/2022
F47721	25	17/11/2022
V90078	20	01/11/2022
Z27737	23	01/11/2022
F33683	23	20/11/2022
V28351	23	21/11/2022
M12306	28	06/11/2022
B16336	28	27/11/2022
M66769	11	24/11/2022
L47328	28	12/11/2022
N32257	24	08/11/2022
S92802	23	09/11/2022
I09813	23	06/11/2022
N28315	25	02/11/2022
V02493	3	01/11/2022
Z60347	39	24/11/2022
B16336	3	17/11/2022
Z60347	38	02/11/2022
J67582	27	23/11/2022
H48167	8	03/11/2022
G82993	31	22/11/2022
Y96988	28	20/11/2022
U48940	9	01/11/2022
Q48675	23	09/11/2022
Q48675	26	03/11/2022
V28351	23	26/11/2022
I56295	25	04/11/2022
Z34962	29	16/11/2022
V69700	28	22/11/2022
C00234	38	08/11/2022
Z60347	36	12/11/2022
M66769	24	28/11/2022
L47328	22	11/11/2022
U61799	29	10/11/2022
N28315	19	02/11/2022
O18047	12	24/11/2022
O18047	18	14/11/2022
P35224	19	13/11/2022
W48418	0	06/11/2022
J28942	33	08/11/2022
I09813	28	28/11/2022
V02493	17	03/11/2022
G95624	23	14/11/2022
Z34962	18	05/11/2022
K35006	20	16/11/2022
O00253	39	13/11/2022
J67582	23	22/11/2022
I09813	24	28/11/2022
B16336	28	22/11/2022
F50762	27	03/11/2022
J28942	25	24/11/2022
R97867	27	27/11/2022
C00234	27	21/11/2022
B77851	17	01/11/2022
K35006	28	02/11/2022
G82993	29	07/11/2022
N80181	23	17/11/2022
C00234	27	09/11/2022
Y45556	28	12/11/2022
J28942	29	20/11/2022
O18047	21	22/11/2022
L97294	24	11/11/2022
V69700	0	17/11/2022
F50762	11	23/11/2022
F93292	28	24/11/2022
O18047	35	03/11/2022
J67582	25	05/11/2022
F33683	23	07/11/2022
H48167	29	23/11/2022
O18047	3	19/11/2022
Z86263	3	27/11/2022
U18378	5	08/11/2022
G82993	22	06/11/2022
V90078	26	25/11/2022
S92802	25	06/11/2022
O18047	25	09/11/2022
J28942	27	24/11/2022
G95624	21	09/11/2022
Z91269	3	16/11/2022
Y96988	25	04/11/2022
B16336	25	14/11/2022
H59833	26	02/11/2022
L95633	3	15/11/2022
R19192	20	12/11/2022
G82993	17	15/11/2022
A70424	1	13/11/2022
K78882	21	13/11/2022
Q86815	18	05/11/2022
H05458	34	05/11/2022
O18047	11	19/11/2022
V84299	23	25/11/2022
U61799	31	28/11/2022
N22929	21	01/11/2022
H48167	20	04/11/2022
B16336	2	08/11/2022
J28942	3	15/11/2022
W84980	26	09/11/2022
Z91269	0	09/11/2022
H59833	23	09/11/2022
L91848	37	16/11/2022
E45872	34	13/11/2022
F50762	23	21/11/2022
K78882	30	25/11/2022
F69733	29	05/11/2022
E45872	31	02/11/2022
I09813	3	06/11/2022
L91848	2	17/11/2022
V69700	34	01/11/2022
I46489	42	05/11/2022
K24786	39	22/11/2022
G82993	20	21/11/2022
Z86263	22	09/11/2022
I09813	27	24/11/2022
U48940	43	20/11/2022
P35224	28	27/11/2022
F47721	32	02/11/2022
B46727	34	22/11/2022
F33683	6	08/11/2022
E45872	21	28/11/2022
Y45556	21	25/11/2022
N61159	2	29/11/2022
Z60347	9	08/11/2022
N80181	23	29/11/2022
Z86263	12	21/11/2022
Q48675	24	21/11/2022
R97867	29	25/11/2022
Y96988	10	17/11/2022
N61159	26	23/11/2022
H05458	28	14/11/2022
K78882	30	13/11/2022
L95633	18	26/11/2022
O18047	21	14/11/2022
H48167	21	07/11/2022
Z60347	22	28/11/2022
U61799	34	22/11/2022
F93292	12	28/11/2022
Y96988	29	29/11/2022
L95633	4	17/11/2022
K78882	21	28/11/2022
S92802	33	07/11/2022
Z27737	32	19/11/2022
H48167	27	04/11/2022
Y48318	21	11/11/2022
M66769	23	21/11/2022
H05458	26	24/11/2022
E80025	2	16/11/2022
U48940	29	23/11/2022
O85368	27	21/11/2022
W84980	31	20/11/2022
O85368	29	15/11/2022
O85368	10	13/11/2022
F47721	1	19/11/2022
F69733	34	04/11/2022
L47328	28	11/11/2022
G65344	20	01/11/2022
M66769	17	29/11/2022
Y75396	23	18/11/2022
Y75396	18	29/11/2022
Z91269	18	22/11/2022
F50762	28	16/11/2022
M12306	34	01/11/2022
N32257	19	23/11/2022
W48418	26	16/11/2022
F16023	19	23/11/2022
M12306	23	20/11/2022
J28942	2	04/11/2022
E45872	20	11/11/2022
G95624	28	01/11/2022
Q17124	22	27/11/2022
V02493	19	28/11/2022
I09813	23	13/11/2022
V02493	28	08/11/2022
Y48318	21	02/11/2022
V28351	42	04/11/2022
I56295	24	09/11/2022
I46489	20	05/11/2022
D78946	27	05/11/2022
Y45556	29	04/11/2022
J67582	38	01/11/2022
M12306	34	11/11/2022
F82217	31	09/11/2022
M12306	26	21/11/2022
L95633	40	08/11/2022
C70945	20	11/11/2022
G82993	20	03/11/2022
Y47307	19	12/11/2022
U18378	23	27/11/2022
O18047	23	05/11/2022
R97867	0	20/11/2022
O18047	1	25/11/2022
H05458	26	10/11/2022
G22804	25	22/11/2022
K35006	3	06/11/2022
Y45556	22	14/11/2022
P35224	39	26/11/2022
Z60347	28	06/11/2022
R97867	23	01/11/2022
C00234	12	18/11/2022
K78882	29	22/11/2022
O85368	29	13/11/2022
F33683	0	26/11/2022
A70424	3	17/11/2022
N32257	21	09/11/2022
F33683	29	11/11/2022
B46727	30	14/11/2022
L97294	19	23/11/2022
I46489	28	14/11/2022
R19192	23	01/11/2022
W84980	40	04/11/2022
V69700	19	02/11/2022
W84980	3	11/11/2022
V69700	33	13/11/2022
R19192	25	05/11/2022
N28315	32	18/11/2022
I09813	35	02/11/2022
I56295	42	24/11/2022
H59833	23	24/11/2022
F82217	23	12/11/2022
U18378	23	05/11/2022
H05458	29	01/11/2022
F69733	25	20/11/2022
K78882	30	07/11/2022
R97867	0	19/11/2022
F16023	24	14/11/2022
N32257	17	17/11/2022
U18378	2	08/11/2022
O00253	1	08/11/2022
F93292	24	05/11/2022
Y47307	11	15/11/2022
N28315	19	25/11/2022
H05458	29	28/11/2022
Z91269	38	17/11/2022
Y96988	19	09/11/2022
W84980	14	29/11/2022
E45872	20	04/11/2022
Z91269	0	13/11/2022
E45872	11	23/11/2022
C00234	0	19/11/2022
N80181	1	10/11/2022
R19192	2	21/11/2022
W84980	31	14/11/2022
K78882	22	24/11/2022
K24786	23	01/11/2022
G82993	28	01/11/2022
Z86263	18	15/11/2022
S92802	20	24/11/2022
K78882	6	09/11/2022
J67582	25	27/11/2022
B77851	20	06/11/2022
Z53323	27	25/11/2022
Y45556	28	20/11/2022
Y75396	29	25/11/2022
Y45556	23	27/11/2022
F50762	18	13/11/2022
R19192	24	01/11/2022
V69700	24	28/11/2022
V84299	25	06/11/2022
S92802	25	06/11/2022
I56295	28	17/11/2022
Y47307	18	13/11/2022
U48940	0	06/11/2022
M12306	1	22/11/2022
H05458	28	13/11/2022
C70945	26	14/11/2022
B16336	0	02/11/2022
Y45556	34	01/11/2022
O85368	21	11/11/2022
Z34962	29	11/11/2022
K35006	20	28/11/2022
U18378	28	02/11/2022
K24786	20	27/11/2022
L95633	28	17/11/2022
K78882	28	19/11/2022
I29058	25	14/11/2022
Q48675	30	25/11/2022
I56295	36	28/11/2022
Y47307	23	21/11/2022
V69700	27	10/11/2022
K35006	35	05/11/2022
Z27737	41	29/11/2022
V90078	23	26/11/2022
L97294	11	23/11/2022
F16023	28	16/11/2022
K78882	7	14/11/2022
B77851	6	28/11/2022
I56295	20	25/11/2022
F33683	25	25/11/2022
F16023	26	26/11/2022
J28942	19	21/11/2022
I09813	35	10/11/2022
L95633	23	27/11/2022
R19192	28	13/11/2022
K24786	21	05/11/2022
M12306	21	28/11/2022
W48418	22	11/11/2022
P35224	18	05/11/2022
Q48675	3	15/11/2022
Y96988	15	26/11/2022
C70945	24	28/11/2022
F47721	24	26/11/2022
F33683	34	11/11/2022
I56295	8	02/11/2022
Y45556	1	07/11/2022
A70424	6	05/11/2022
D78946	2	19/11/2022
N28315	25	05/11/2022
L95633	23	13/11/2022
I46489	26	23/11/2022
H05458	28	10/11/2022
Y48318	24	23/11/2022
Q86815	24	20/11/2022
G95624	20	22/11/2022
C70945	21	28/11/2022
F69733	28	13/11/2022
Q48675	12	28/11/2022
L47328	12	27/11/2022
C70945	28	09/11/2022
V84299	30	12/11/2022
G65344	24	20/11/2022
H59833	28	03/11/2022
H05458	38	14/11/2022
Z60347	39	13/11/2022
V02493	1	15/11/2022
B77851	35	07/11/2022
R19192	37	22/11/2022
P35224	36	12/11/2022
Z91269	28	02/11/2022
H59833	3	20/11/2022
W84980	25	01/11/2022
N22929	24	14/11/2022
U18378	28	24/11/2022
M66769	25	04/11/2022
N22929	23	21/11/2022
N80181	23	05/11/2022
N32257	0	02/11/2022
J67582	19	05/11/2022
F69733	28	12/11/2022
K78882	21	16/11/2022
J67582	30	20/11/2022
Z27737	29	05/11/2022
K35006	23	05/11/2022
C70945	24	15/11/2022
F33683	30	06/11/2022
G22804	14	17/11/2022
F50762	22	22/11/2022
O85368	21	04/11/2022
F82217	28	09/11/2022
Q48675	2	02/11/2022
E80025	27	13/11/2022
F82217	21	18/11/2022
K78882	25	04/11/2022
Z60347	28	13/11/2022
G95624	24	06/11/2022
Y48318	19	29/11/2022
V69700	23	07/11/2022
E45872	20	03/11/2022
P35224	29	28/11/2022
Z34962	40	27/11/2022
F93292	37	19/11/2022
C70945	22	16/11/2022
F47721	11	18/11/2022
N28315	23	26/11/2022
F33683	0	05/11/2022
V02493	26	06/11/2022
D78946	1	29/11/2022
G82993	3	04/11/2022
V84299	23	16/11/2022
G22804	27	19/11/2022
F33683	26	10/11/2022
W48418	0	17/11/2022
R19192	20	01/11/2022
H59833	3	24/11/2022
Z53323	14	10/11/2022
B77851	6	26/11/2022
K35006	21	02/11/2022
K24786	3	16/11/2022
I56295	20	21/11/2022
Y75396	10	06/11/2022
Z60347	18	20/11/2022
F47721	28	28/11/2022
H48167	30	21/11/2022
L91848	21	04/11/2022
A70424	0	05/11/2022
K35006	35	11/11/2022
F82217	18	28/11/2022
Y96988	16	15/11/2022
Y45556	20	10/11/2022
Q86815	35	26/11/2022
N80181	25	15/11/2022
K24786	25	07/11/2022
R97867	37	28/11/2022
F93292	38	05/11/2022
Z34962	28	19/11/2022
V02493	3	10/11/2022
V02493	22	05/11/2022
O18047	23	22/11/2022
H59833	28	06/11/2022
G22804	24	01/11/2022
L91848	4	25/11/2022
Q48675	27	11/11/2022
I09813	0	18/11/2022
Z27737	39	07/11/2022
Q86815	35	09/11/2022
V28351	23	01/11/2022
R19192	19	28/11/2022
F93292	6	06/11/2022
D78946	28	09/11/2022
E80025	40	08/11/2022
Z91269	28	18/11/2022
Z34962	35	20/11/2022
V02493	29	03/11/2022
O18047	28	04/11/2022
N61159	33	11/11/2022
I56295	39	15/11/2022
V90078	23	19/11/2022
B16336	24	09/11/2022
N28315	20	25/11/2022
Z27737	21	18/11/2022
Y96988	2	07/11/2022
L47328	1	24/11/2022
N61159	0	23/11/2022
I56295	9	23/11/2022
Z60347	8	21/11/2022
Z27737	16	21/11/2022
W84980	21	19/11/2022
F16023	23	18/11/2022
U61799	23	28/11/2022
K35006	34	07/11/2022
M66769	26	13/11/2022
I56295	35	04/11/2022
W84980	15	07/11/2022
U61799	2	21/11/2022
Z86263	37	26/11/2022
O85368	43	28/11/2022
H05458	3	19/11/2022
Q48675	28	17/11/2022
J67582	23	16/11/2022
F69733	23	12/11/2022
V28351	23	03/11/2022
I09813	19	08/11/2022
B46727	28	24/11/2022
N22929	23	27/11/2022
W84980	18	06/11/2022
W84980	7	18/11/2022
Y45556	3	28/11/2022
I29058	29	15/11/2022
G22804	41	23/11/2022
Z60347	27	04/11/2022
N22929	42	23/11/2022
M12306	25	04/11/2022
F16023	29	09/11/2022
Q17124	21	15/11/2022
F50762	1	23/11/2022
C00234	11	15/11/2022
H05458	30	11/11/2022
F93292	23	07/11/2022
M66769	28	13/11/2022
C70945	23	23/11/2022
M66769	19	02/11/2022
Z27737	28	29/11/2022
H05458	42	25/11/2022
N61159	14	08/11/2022
F82217	21	15/11/2022
U18378	28	26/11/2022
Y75396	24	12/11/2022
F16023	2	05/11/2022
N22929	36	17/11/2022
Z86263	3	09/11/2022
N28315	28	19/11/2022
H59833	36	24/11/2022
Q86815	7	22/11/2022
W84980	0	02/11/2022
M12306	23	09/11/2022
O18047	29	12/11/2022
M66769	22	06/11/2022
L97294	39	15/11/2022
G22804	8	25/11/2022
I56295	21	23/11/2022
Z34962	16	06/11/2022
Y45556	20	29/11/2022
Y75396	31	03/11/2022
Y45556	21	27/11/2022
Q17124	23	16/11/2022
N22929	26	21/11/2022
O00253	3	27/11/2022
F69733	23	22/11/2022
B77851	26	26/11/2022
A70424	21	24/11/2022
J67582	32	13/11/2022
B16336	18	02/11/2022
Q17124	24	16/11/2022
U18378	18	01/11/2022
U48940	10	20/11/2022
Y75396	25	27/11/2022
U18378	24	02/11/2022
K78882	27	03/11/2022
I09813	17	07/11/2022
O18047	33	15/11/2022
Y75396	3	23/11/2022
Y96988	3	24/11/2022
M66769	27	06/11/2022
R97867	23	01/11/2022
U18378	1	10/11/2022
G22804	0	16/11/2022
O18047	20	06/11/2022
V28351	23	17/11/2022
M12306	19	28/11/2022
H48167	39	24/11/2022
V90078	2	12/11/2022
V84299	9	11/11/2022
H59833	31	10/11/2022
V02493	12	02/11/2022
Y48318	27	06/11/2022
C00234	22	14/11/2022
A70424	17	24/11/2022
F93292	23	12/11/2022
F33683	17	06/11/2022
V90078	39	15/11/2022
Y75396	6	28/11/2022
Y48318	30	03/11/2022
N32257	22	12/11/2022
Z34962	19	14/11/2022
N61159	0	11/11/2022
E80025	0	22/11/2022
F69733	2	07/11/2022
M12306	28	20/11/2022
K24786	25	19/11/2022
C00234	28	26/11/2022
W84980	14	01/11/2022
Q86815	23	03/11/2022
C70945	19	16/11/2022
C70945	34	18/11/2022
A70424	33	16/11/2022
F93292	8	28/11/2022
W48418	22	28/11/2022
C00234	25	26/11/2022
Z27737	29	06/11/2022
S92802	27	09/11/2022
V02493	18	18/11/2022
N28315	2	05/11/2022
W84980	21	20/11/2022
N22929	23	11/11/2022
N61159	17	21/11/2022
F33683	28	02/11/2022
G65344	20	03/11/2022
Y96988	30	05/11/2022
N28315	27	28/11/2022
I46489	8	10/11/2022
Q17124	25	17/11/2022
Y75396	22	19/11/2022
Z53323	30	23/11/2022
F16023	25	13/11/2022
I29058	3	12/11/2022
Y75396	42	14/11/2022
G22804	28	09/11/2022
R97867	23	12/11/2022
B46727	16	10/11/2022
F33683	29	07/11/2022
E45872	9	10/11/2022
K24786	29	28/11/2022
F69733	23	19/11/2022
N22929	41	03/11/2022
K35006	19	23/11/2022
N80181	28	03/11/2022
F47721	20	16/11/2022
F50762	21	29/11/2022
F33683	0	24/11/2022
Q48675	28	17/11/2022
Z86263	23	24/11/2022
O85368	6	26/11/2022
I56295	21	15/11/2022
I29058	35	16/11/2022
F93292	29	02/11/2022
R97867	38	10/11/2022
M12306	26	23/11/2022
U61799	23	20/11/2022
K35006	27	28/11/2022
Z53323	36	09/11/2022
W48418	28	06/11/2022
F82217	23	26/11/2022
G65344	20	17/11/2022
O18047	27	21/11/2022
V02493	29	02/11/2022
V28351	20	11/11/2022
K78882	2	13/11/2022
R97867	24	29/11/2022
J67582	28	10/11/2022
F69733	28	15/11/2022
E45872	28	05/11/2022
R19192	19	19/11/2022
V02493	28	27/11/2022
Z60347	23	28/11/2022
Y96988	23	16/11/2022
F50762	27	13/11/2022
Z34962	3	04/11/2022
F50762	12	04/11/2022
C00234	14	15/11/2022
O18047	23	07/11/2022
O18047	11	10/11/2022
F82217	31	23/11/2022
A70424	23	15/11/2022
K78882	21	11/11/2022
B77851	3	06/11/2022
O00253	24	26/11/2022
Z34962	36	06/11/2022
V02493	19	24/11/2022
F50762	0	23/11/2022
L91848	10	16/11/2022
G65344	23	04/11/2022
Y48318	18	01/11/2022
Z27737	3	04/11/2022
J67582	25	13/11/2022
E80025	26	10/11/2022
L97294	24	08/11/2022
V02493	23	24/11/2022
Z27737	23	09/11/2022
Z53323	27	01/11/2022
B77851	2	24/11/2022
Z91269	1	15/11/2022
F16023	0	05/11/2022
W84980	20	15/11/2022
R97867	20	18/11/2022
V02493	3	20/11/2022
E80025	18	03/11/2022
V28351	29	29/11/2022
Z27737	0	28/11/2022
N28315	26	16/11/2022
G82993	21	15/11/2022
Z86263	28	19/11/2022
F69733	3	11/11/2022
N28315	41	20/11/2022
W84980	28	15/11/2022
I56295	34	23/11/2022
Z34962	22	04/11/2022
G65344	21	22/11/2022
F50762	6	29/11/2022
E45872	22	10/11/2022
I46489	19	02/11/2022
L91848	3	15/11/2022
Z86263	23	23/11/2022
Q48675	20	06/11/2022
I56295	8	26/11/2022
G82993	23	04/11/2022
N61159	0	29/11/2022
U18378	25	16/11/2022
J67582	28	24/11/2022
C00234	17	17/11/2022
